Codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C
198320,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"6006,57",59936,1,2,0,22,1,2,245
198321,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"3187,59",9809,22,2,0,46,1,2,84
198322,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"617,70",133723,0,2,0,22,1,2,4651
198323,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"229,45",542053,1,2,0,53,1,2,85
198324,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"103,75",699730,U,237,0,23,1,3,5569
198325,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"376,72",371265,1,2,0,53,2,2,1396
198326,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"475,67",1007676325,U,237,0,55,1,3,5394
198327,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"6002,17",59967,1,2,0,22,1,2,245
198328,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"275,00",251049154,1,237,0,13,1,2,1298
198329,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"170,00",584615102025,1,237,0,38,1,2,5846
198330,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"99,90",2118,S,2,0,22,1,2,2772
198331,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"680,00",245,1,2,0,30,1,2,5468
198332,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"5332,82",55041,100,2,2,0,1,1,5399
198333,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"4947,23",55042,100,2,2,0,1,1,5615
198334,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"3905,79",55106,100,2,2,0,1,1,5615
198335,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"3937,18",55111,100,2,2,0,1,1,5614
198336,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"5015,38",55113,100,2,2,0,1,1,5689
198337,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"3842,49",55109,100,2,2,0,1,1,5691
198338,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"4935,95",55115,100,2,2,0,1,1,5399
198339,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"3842,49",55110,100,2,2,0,1,1,5690
198340,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"4994,74",55112,100,2,2,0,1,1,4983
198341,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"5026,96",55114,100,2,2,0,1,1,5799
198342,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"5000,97",55104,100,2,2,0,1,1,5790
198343,C,2025-10-13 0:00:00,Lançamento Referente Recebimento Duplicata,"1319,68",55151,100,237,2,0,4,1,3174
198344,C,2025-10-13 0:00:00,Lançamento Referente Recebimento Duplicata,"1194,86",55262,100,237,2,0,4,1,4556
198345,C,2025-10-13 0:00:00,Lançamento Referente Recebimento Duplicata,"2180,91",55292,100,237,2,0,3,1,4451
198346,C,2025-10-13 0:00:00,Lançamento Referente Recebimento Duplicata,"1036,88",55293,100,237,2,0,2,1,5502
198347,C,2025-10-13 0:00:00,Lançamento Referente Recebimento Duplicata,"1218,38",55344,100,237,2,0,2,1,4556
198348,C,2025-10-14 0:00:00,Lançamento Referente Recebimento Duplicata,"7801,31",55132,100,237,2,0,1,1,1595
198349,C,2025-10-14 0:00:00,Lançamento Referente Recebimento Duplicata,"1653,70",55179,100,237,2,0,4,1,3175
198350,C,2025-10-14 0:00:00,Lançamento Referente Recebimento Duplicata,"1499,54",55376,100,237,2,0,1,1,2838
198351,C,2025-10-14 0:00:00,Lançamento Referente Recebimento Duplicata,"15600,57",55523,100,237,2,0,1,1,462
198352,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"866,22",55199,100,237,2,0,3,1,5701
198353,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"832,21",55227,100,237,2,0,3,1,4620
198354,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"707,64",55298,100,237,2,0,3,1,5753
198355,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"913,18",55343,100,237,2,0,2,1,3837
198356,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"1771,06",55424,100,237,2,0,1,1,478
198357,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"1024,40",55444,100,237,2,0,1,1,3050
198359,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"342,56",257481066,1,237,0,13,1,2,1298
198360,D,2025-10-15 0:00:00,Lançamento Referente Pagamento Duplicata,"680,00",294,S,2,0,23,1,2,5535
198361,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"210,00",29767,1,2,0,53,2,2,5895
198362,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"228,60",112402,55,2,0,53,1,2,3054
198363,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"360,19",223832,100,237,0,22,1,3,5379
198364,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"937,27",35208,0,2,0,22,1,2,5885
198365,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"14249,94",142506,1,2,0,22,1,2,92
198366,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"150,00",1646,S,237,0,42,1,2,4992
198367,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"487,50",5557,1,2,0,53,1,2,4992
198358,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"230,77",55605,100,2,2,0,1,1,5905
198371,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1301,75",55079,100,237,2,0,2,1,5818
198372,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1139,97",55183,100,237,2,0,4,1,2339
198373,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1357,42",55184,100,237,2,0,4,1,5252
198374,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"787,49",55235,100,237,2,0,3,1,5644
198375,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"662,95",55236,100,237,2,0,2,1,394
198376,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"843,34",55237,100,237,2,0,4,1,3802
198377,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"637,37",55239,100,237,2,0,2,1,5870
198378,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"503,94",55315,100,237,2,0,2,1,266
198379,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"515,07",55319,100,237,2,0,2,1,3847
198380,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1677,48",55371,100,237,2,0,2,1,545
198381,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1661,58",55426,100,237,2,0,1,1,561
198382,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"777,32",55427,100,237,2,0,1,1,265
198383,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"862,30",55435,100,237,2,0,1,1,5556
198384,C,2025-10-15 0:00:00,Lançamento Referente Recebimento Duplicata,"762,68",55001,100,237,2,0,5,1,5834
198385,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"8173,62",142401,1,2,0,22,1,2,92
198386,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"12253,00",142426,1,2,0,22,1,2,92
198387,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"9497,82",142470,1,2,0,22,1,2,92
198388,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"199,66",3429,S,2,0,42,1,2,3435
198389,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"199,67",3429,S,2,0,42,2,2,3435
198390,D,2025-10-16 0:00:00,Lançamento Referente Pagamento Duplicata,"199,67",3429,S,2,0,42,3,2,3435
198401,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"694,54",55196,100,237,2,0,4,1,5732
198368,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"16407,63",55003,100,2,2,0,1,1,522
198369,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"20571,32",55002,100,2,2,0,1,1,522
198391,D,2025-10-17 0:00:00,Lançamento Referente Pagamento Duplicata,"195,00",74601,1,2,0,22,1,2,4558
198392,D,2025-10-17 0:00:00,Lançamento Referente Pagamento Duplicata,"765,31",390909001,U,2,0,22,1,3,4914
198393,D,2025-10-17 0:00:00,Lançamento Referente Pagamento Duplicata,"350,45",1007894925,U,237,0,55,1,3,5394
198394,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1613,02",55271,100,237,2,0,4,1,4556
198395,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"568,24",55328,100,237,2,0,2,1,5765
198396,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"677,14",55329,100,237,2,0,2,1,4679
198397,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"741,97",55333,100,237,2,0,2,1,1468
198398,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"744,95",55334,100,237,2,0,2,1,2936
198399,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"999,86",55436,100,237,2,0,1,1,266
198400,C,2025-10-16 0:00:00,Lançamento Referente Recebimento Duplicata,"703,47",55180,100,237,2,0,3,1,467
198415,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"410,87",514,S,104,0,29,1,2,4003
198416,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1214,21",33,5,237,0,29,1,2,438
198417,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"202,31",246319082025,S,237,0,0,3,2,2463
198418,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"527,00",587520082025,S,237,0,39,3,2,5875
198419,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"218,44",123506012025,1,237,0,22,10,2,1235
198420,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"221,22",895229,A,237,0,0,1,2,3369
198421,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"228,53",1007897925,U,237,0,55,1,3,5394
198422,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"248,43",22104,S,237,0,43,1,2,1885
198423,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"300,00",18454,S,2,0,42,1,2,3271
198424,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"302,28",253432691,1,237,0,39,11,2,5757
198425,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"380,00",10174,1,2,0,42,2,2,2043
198402,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"892,98",55229,100,237,2,0,3,1,3903
198403,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"660,08",55230,100,237,2,0,4,1,1275
198404,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"3019,29",55260,100,237,2,0,3,1,3458
198405,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1194,86",55262,100,237,2,0,5,1,4556
198406,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"827,75",55341,100,237,2,0,2,1,5015
198407,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1218,38",55344,100,237,2,0,3,1,4556
198408,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1671,87",55356,100,237,2,0,2,1,2216
198409,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1151,40",55442,100,237,2,0,1,1,5887
198410,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"738,66",55443,100,237,2,0,1,1,1356
198411,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1783,34",55445,100,237,2,0,1,1,4556
198412,C,2025-10-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1164,20",55446,100,237,2,0,1,1,5438
198413,C,2025-10-17 0:00:00,Lançamento Referente Recebimento Duplicata,"895,87",55098,100,237,2,0,4,1,5849
198430,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"2153,10",824,S,237,0,29,1,2,362
198436,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"784,22",882,S,237,0,29,1,2,424
198437,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"809,66",202583,S,2,0,29,1,2,5623
198438,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"866,03",795,E,237,0,29,1,2,4040
198439,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"346,36",2025100,S,2,0,29,1,2,5719
198440,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1668,15",97,S,2,0,29,1,2,5793
198441,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1242,99",105,S,2,0,29,1,2,5815
198442,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"982,61",42,S,2,0,29,1,2,4961
198443,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1372,75",325,S,237,0,29,1,2,1167
198444,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1016,52",2025121,S,341,0,29,1,2,2587
198426,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"439,08",1007901225,U,237,0,55,1,3,5394
198427,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"925,00",7143,1,2,0,22,2,2,5337
198428,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"980,52",1947,1,2,0,22,1,2,5805
198429,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1601,83",354491,S,2,0,22,1,2,1885
198431,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"3043,37",135174,1,2,0,22,1,2,666
198432,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"11834,51",142540,1,2,0,22,1,2,92
198433,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"4143,29",27420102025,1,237,0,19,1,2,274
198434,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"17170,62",34020102025,1,237,0,19,1,2,340
198435,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1465,01",701319,U,237,0,55,1,3,5562
198451,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"14150,60",142521,1,2,0,22,1,2,92
198456,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"929,55",55177,100,237,2,0,4,1,4059
198457,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"692,11",55198,100,237,2,0,4,1,5685
198458,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1053,79",55220,100,237,2,0,4,1,640
198459,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1628,12",55238,100,237,2,0,2,1,5871
198460,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1277,08",55257,100,237,2,0,2,1,5872
198461,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"3223,56",55316,100,237,2,0,1,1,397
198462,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"375,91",55360,100,237,2,0,2,1,4359
198463,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1878,09",55447,100,237,2,0,1,1,292
198464,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1159,04",55449,100,237,2,0,1,1,5685
198465,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"793,61",55462,100,237,2,0,1,1,3424
198466,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"887,00",55040,100,2,2,0,1,1,5614
198467,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"6761,10",55108,100,2,2,0,1,1,4893
198468,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"945,29",54730,100,2,2,0,1,1,2428
198445,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"367,80",47,S,2,0,29,1,2,5774
198446,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"5849,63",911,S,104,0,29,1,2,918
198447,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"583,24",614,S,237,0,29,1,2,716
198448,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"344,86",312,S,2,0,29,1,2,5543
198449,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"378,53",202526,S,2,0,29,1,2,5432
198450,D,2025-10-20 0:00:00,Lançamento Referente Pagamento Duplicata,"3250,96",20251013,S,2,0,29,1,2,5611
198452,D,2025-10-21 0:00:00,Lançamento Referente Pagamento Duplicata,"850,00",702391,U,237,0,55,1,3,5562
198453,D,2025-10-21 0:00:00,Lançamento Referente Pagamento Duplicata,"1148,23",142552,1,2,0,22,1,2,92
198454,D,2025-10-21 0:00:00,Lançamento Referente Pagamento Duplicata,"1317,00",14420,1,2,0,22,4,2,5467
198455,D,2025-10-21 0:00:00,Lançamento Referente Pagamento Duplicata,"2097,19",60007,1,2,0,22,1,2,245
198514,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"65925,59",55268,100,2,2,0,1,1,5832
198521,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"99,27",1008115825,U,237,0,55,1,3,5394
198522,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"129,76",12606311,U,237,0,55,1,3,2190
198523,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"251,98",245190,6,2,0,22,1,2,88
198524,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"298,26",60051,1,2,0,22,1,2,245
198525,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"378,00",433623102025,A,237,0,26,1,2,4336
198526,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"749,84",16231,1,2,0,22,1,2,5863
198527,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"823,46",89662,S,2,0,42,1,2,4575
198528,D,2025-10-23 0:00:00,Lançamento Referente Pagamento Duplicata,"13039,47",142593,1,2,0,22,1,2,92
198529,C,2025-10-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1358,98",55670,100,2,2,0,1,1,5716
198530,D,2025-10-24 0:00:00,Lançamento Referente Pagamento Duplicata,"292,71",19515,1,2,0,22,1,2,56
198531,D,2025-10-24 0:00:00,Lançamento Referente Pagamento Duplicata,"4237,50",10130,1,2,0,22,3,2,2043
198532,D,2025-10-24 0:00:00,Lançamento Referente Pagamento Duplicata,"47455,69",578324102025,1,237,0,25,1,2,5783
198469,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"986,43",54771,100,2,2,0,1,1,2412
198470,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1002,25",54772,100,2,2,0,1,1,3744
198471,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1241,64",54773,100,2,2,0,1,1,2408
198472,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"945,29",54774,100,2,2,0,1,1,5464
198473,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1025,48",54775,100,2,2,0,1,1,2405
198474,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1091,95",54776,100,2,2,0,1,1,4151
198475,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1058,92",54805,100,2,2,0,1,1,3744
198476,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1031,55",54836,100,2,2,0,1,1,2405
198477,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"922,13",54877,100,2,2,0,1,1,4555
198478,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1827,15",54878,100,2,2,0,1,1,2421
198479,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1103,58",54879,100,2,2,0,1,1,2430
198480,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1687,63",54880,100,2,2,0,1,1,2415
198481,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1210,13",54881,100,2,2,0,1,1,2406
198482,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"2280,30",54882,100,2,2,0,1,1,2412
198483,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1044,73",54883,100,2,2,0,1,1,5613
198484,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1950,56",54884,100,2,2,0,1,1,2408
198485,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1049,13",54885,100,2,2,0,1,1,2424
198486,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1018,37",54886,100,2,2,0,1,1,2413
198487,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1154,83",54887,100,2,2,0,1,1,3360
198488,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"2929,44",54888,100,2,2,0,1,1,3548
198489,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1958,00",54889,100,2,2,0,1,1,5674
198490,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1031,55",54890,100,2,2,0,1,1,2416
198491,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1015,50",54891,100,2,2,0,1,1,5464
198492,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1380,06",54892,100,2,2,0,1,1,2410
198493,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"2075,85",54893,100,2,2,0,1,1,2405
198494,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"2175,19",54894,100,2,2,0,1,1,3869
198495,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1016,82",54906,100,2,2,0,1,1,5137
198496,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1117,37",54907,100,2,2,0,1,1,5242
198497,C,2025-10-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1215,70",54908,100,2,2,0,1,1,2415
198498,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"3545,94",55102,100,237,2,0,3,1,699
198499,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"965,60",55116,100,237,2,0,5,1,3363
198500,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"967,15",55209,100,237,2,0,4,1,151
198501,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"1089,07",55256,100,237,2,0,3,1,4059
198502,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"59,34",91616,S,2,0,22,1,2,1116
198503,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"50,00",20446,S,2,0,42,1,2,73
198504,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"10,00",68297,1,2,0,53,1,2,73
198505,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"202,86",60044,1,2,0,22,1,2,245
198506,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"242,42",86983,1,2,0,21,1,2,4833
198507,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"294,20",1007903225,U,237,0,55,1,3,5394
198508,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"1047,42",60027,1,2,0,22,1,2,245
198509,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"1150,00",1757,S,2,0,42,1,2,5882
198510,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"1817,20",12114,1,2,0,22,1,2,5119
198511,D,2025-10-22 0:00:00,Lançamento Referente Pagamento Duplicata,"7190,82",4900,55,2,0,22,1,2,5369
198512,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"0,00",55575,100,2,2,0,1,1,4571
198513,C,2025-10-22 0:00:00,Lançamento Referente Recebimento Duplicata,"0,00",55575,100,2,2,0,2,1,4571
198517,C,2025-10-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1677,48",55371,100,237,2,0,3,1,545
198518,C,2025-10-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1135,47",55461,100,237,2,0,1,1,789
198519,C,2025-10-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1347,11",55464,100,237,2,0,1,1,5133
198520,C,2025-10-23 0:00:00,Lançamento Referente Recebimento Duplicata,"850,16",55465,100,237,2,0,1,1,5730
198533,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1613,02",55271,100,237,2,0,5,1,4556
198534,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"623,63",55280,100,237,2,0,2,1,5144
198535,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1045,80",55437,100,237,2,0,1,1,478
198536,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1263,20",55463,100,237,2,0,1,1,672
198537,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"952,02",55479,100,237,2,0,1,1,1153
198538,C,2025-10-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1387,79",55502,100,237,2,0,1,1,394
198539,C,2025-10-06 0:00:00,Lançamento Referente Recebimento Duplicata,"877,07",55332,100,2,2,0,1,1,5684
198565,C,2025-10-27 0:00:00,Lançamento Referente Recebimento Duplicata,"698,90",55585,100,2,2,0,1,1,5899
198612,C,2025-10-30 0:00:00,Lançamento Referente Recebimento Duplicata,"1642,18",55736,100,2,2,0,1,1,5869
198625,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"300,00",235,1,2,0,30,2,2,5468
198626,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"98,45",1008342625,U,237,0,55,1,3,5394
198627,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"5841,26",60170,1,2,0,22,1,2,245
198628,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"175,56",50413,1,2,0,53,2,2,294
198629,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"307,68",1008345325,U,237,0,55,1,3,5394
198630,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"980,53",1947,1,2,0,22,2,2,5805
198631,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"3141,47",1301,S,237,0,22,1,2,4502
198632,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"76,00",41332,1,2,0,53,1,2,3435
198633,D,2025-11-03 0:00:00,Lançamento Referente Pagamento Duplicata,"13462,50",142701,1,2,0,22,1,2,92
198634,C,2025-10-31 0:00:00,Lançamento Referente Recebimento Duplicata,"1316,33",55327,100,237,2,0,2,1,314
198540,C,2025-10-27 0:00:00,Lançamento Referente Recebimento Duplicata,"370,82",55147,100,237,2,0,3,1,3255
198541,C,2025-10-27 0:00:00,Lançamento Referente Recebimento Duplicata,"537,27",55144,100,237,2,0,5,1,2372
